1458,To Have and Have Not,Ernest Hemingway,Fiction,1
1459,Across the River and into the Trees,Ernest Hemingway,Fiction,1
1460,Islands in the Stream,Ernest Hemingway,Fiction,1
1461,The Garden of Eden,Ernest Hemingway,Fiction,1
1462,True at First Light,Ernest Hemingway,Fiction,1
1463,In Our Time,Ernest Hemingway,Short Stories,1
1464,Men Without Women,Ernest Hemingway,Short Stories,1
1465,Winner Take Nothing,Ernest Hemingway,Short Stories,1
1466,The Fifth Column and the First Forty-Nine Stories,Ernest Hemingway,Short Stories,1
1467,The Snows of Kilimanjaro and Other Stories,Ernest Hemingway,Short Stories,1
1468,The Nick Adams Stories,Ernest Hemingway,Short Stories,1
1469,The Dangerous Summer,Ernest Hemingway,Non-Fiction,1
1470,A Moveable Feast,Ernest Hemingway,Memoir,1
1471,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway,Short Stories,1
1472,By-Line: Ernest Hemingway,Ernest Hemingway,Journalism,1
1473,Ernest Hemingway Selected Letters 1917-1961,Ernest Hemingway,Letters,1
1474,Ernest Hemingway: A Life Story,Carlos Baker,Biography,1
1475,The Last Interview and Other Conversations,Ernest Hemingway,Interviews,1
1476,The Complete Works of Ernest Hemingway,Ernest Hemingway,Various,1
1477,The Hobbit,J.R.R. Tolkien,Fantasy,1
1478,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1
1479,The Fellowship of the Ring,J.R.R. Tolkien,Fantasy,1
1480,The Two Towers,J.R.R. Tolkien,Fantasy,1
1481,The Return of the King,J.R.R. Tolkien,Fantasy,1
1482,The Silmarillion,J.R.R. Tolkien,Fantasy,1
1483,Unfinished Tales,J.R.R. Tolkien,Fantasy,1
1484,The Children of Húrin,J.R.R. Tolkien,Fantasy,1
1485,Beren and Lúthien,J.R.R. Tolkien,Fantasy,1
1486,The Fall of Gondolin,J.R.R. Tolkien,Fantasy,1
1487,The History of Middle-earth,J.R.R. Tolkien,Fantasy,1
1488,The Book of Lost Tales,J.R.R. Tolkien,Fantasy,1
1489,The Lays of Beleriand,J.R.R. Tolkien,Fantasy,1
1490,The Shaping of Middle-earth,J.R.R. Tolkien,Fantasy,1
1491,The Lost Road and Other Writings,J.R.R. Tolkien,Fantasy,1
1492,The Return of the Shadow,J.R.R. Tolkien,Fantasy,1
1493,The Treason of Isengard,J.R.R. Tolkien,Fantasy,1
1494,The War of the Ring,J.R.R. Tolkien,Fantasy,1
1495,Sauron Defeated,J.R.R. Tolkien,Fantasy,1
1496,Morgoth's Ring,J.R.R. Tolkien,Fantasy,1
1497,The War of the Jewels,J.R.R. Tolkien,Fantasy,1
1498,The Peoples of Middle-earth,J.R.R. Tolkien,Fantasy,1
1499,The Adventures of Tom Bombadil,J.R.R. Tolkien,Poetry,1
1500,The Road Goes Ever On,J.R.R. Tolkien,Poetry,1
1501,Smith of Wootton Major,J.R.R. Tolkien,Fiction,1
1502,Farmer Giles of Ham,J.R.R. Tolkien,Fiction,1
1503,The Father Christmas Letters,J.R.R. Tolkien,Children's Literature,1
1504,Mr. Bliss,J.R.R. Tolkien,Children's Literature,1
1505,Roverandom,J.R.R. Tolkien,Children's Literature,1
1506,The History of The Hobbit,J.R.R. Tolkien,Non-Fiction,1
1507,Tales from the Perilous Realm,J.R.R. Tolkien,Fantasy,1
1508,Bilbo's Last Song,J.R.R. Tolkien,Poetry,1
1509,The Lay of Aotrou and Itroun,J.R.R. Tolkien,Poetry,1
1510,The Legend of Sigurd and Gudrún,J.R.R. Tolkien,Poetry,1
1511,The Letters of J.R.R. Tolkien,J.R.R. Tolkien,Letters,1
1512,The Complete Works of J.R.R. Tolkien,J.R.R. Tolkien,Various,1
1513,J.R.R. Tolkien: A Biography,Humphrey Carpenter,Biography,1
1514,The Last Interview and Other Conversations,J.R.R. Tolkien,Interviews,1
1515,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1
1516,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy,1
1517,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,Fantasy,1
1518,Harry Potter and the Goblet of Fire,J.K. Rowling,Fantasy,1
1519,Harry Potter and the Order of the Phoenix,J.K. Rowling,Fantasy,1
1520,Harry Potter and the Half-Blood Prince,J.K. Rowling,Fantasy,1
1521,Harry Potter and the Deathly Hallows,J.K. Rowling,Fantasy,1
1522,Fantastic Beasts and Where to Find Them,J.K. Rowling,Fantasy,1
1523,Quidditch Through the Ages,J.K. Rowling,Fantasy,1
1524,The Tales of Beedle the Bard,J.K. Rowling,Fantasy,1
1525,The Casual Vacancy,J.K. Rowling,Fiction,1
1526,The Cuckoo's Calling,Robert Galbraith (J.K. Rowling),Mystery,1
1527,The Silkworm,Robert Galbraith (J.K. Rowling),Mystery,1
1528,Career of Evil,Robert Galbraith (J.K. Rowling),Mystery,1
1529,Lethal White,Robert Galbraith (J.K. Rowling),Mystery,1
1530,Troubled Blood,Robert Galbraith (J.K. Rowling),Mystery,1
1531,The Ink Black Heart,Robert Galbraith (J.K. Rowling),Mystery,1
1532,Fantastic Beasts: The Crimes of Grindelwald,J.K. Rowling,Screenplay,1
1533,Fantastic Beasts: The Secrets of Dumbledore,J.K. Rowling,Screenplay,1
1534,Very Good Lives,J.K. Rowling,Non-Fiction,1
1535,The Ickabog,J.K. Rowling,Children's Literature,1
1536,The Christmas Pig,J.K. Rowling,Children's Literature,1
1537,J.K. Rowling: A Biography,Sean Smith,Biography,1
1538,The Last Interview and Other Conversations,J.K. Rowling,Interviews,1
1539,Foundation,Isaac Asimov,Science Fiction,1
1540,Foundation and Empire,Isaac Asimov,Science Fiction,1
1541,Second Foundation,Isaac Asimov,Science Fiction,1
1542,Foundation's Edge,Isaac Asimov,Science Fiction,1
1543,Foundation and Earth,Isaac Asimov,Science Fiction,1
1544,Prelude to Foundation,Isaac Asimov,Science Fiction,1
1545,Forward the Foundation,Isaac Asimov,Science Fiction,1
1546,I Robot,Isaac Asimov,Science Fiction,1
1547,The Caves of Steel,Isaac Asimov,Science Fiction,1
1548,The Naked Sun,Isaac Asimov,Science Fiction,1
1549,The Robots of Dawn,Isaac Asimov,Science Fiction,1
1550,Robots and Empire,Isaac Asimov,Science Fiction,1
1551,The End of Eternity,Isaac Asimov,Science Fiction,1
1552,The Gods Themselves,Isaac Asimov,Science Fiction,1
1553,The Currents of Space,Isaac Asimov,Science Fiction,1
1554,The Stars Like Dust,Isaac Asimov,Science Fiction,1
1555,Pebble in the Sky,Isaac Asimov,Science Fiction,1
1556,Nemesis,Isaac Asimov,Science Fiction,1
1557,Nightfall,Isaac Asimov,Science Fiction,1
1558,The Bicentennial Man and Other Stories,Isaac Asimov,Science Fiction,1
1559,The Complete Robot,Isaac Asimov,Science Fiction,1
1560,Robot Dreams,Isaac Asimov,Science Fiction,1
1561,Robot Visions,Isaac Asimov,Science Fiction,1
1562,The Martian Way and Other Stories,Isaac Asimov,Science Fiction,1
1563,Earth Is Room Enough,Isaac Asimov,Science Fiction,1
1564,Nine Tomorrows,Isaac Asimov,Science Fiction,1
1565,The Rest of the Robots,Isaac Asimov,Science Fiction,1
1566,Asimov's Mysteries,Isaac Asimov,Science Fiction,1
1567,The Early Asimov,Isaac Asimov,Science Fiction,1
1568,Buy Jupiter and Other Stories,Isaac Asimov,Science Fiction,1
1569,The Winds of Change and Other Stories,Isaac Asimov,Science Fiction,1
1570,Gold,Isaac Asimov,Science Fiction,1
1571,Magic,Isaac Asimov,Science Fiction,1
1572,The Complete Stories Vol. 1,Isaac Asimov,Science Fiction,1
1573,The Complete Stories Vol. 2,Isaac Asimov,Science Fiction,1
1574,Asimov's Guide to the Bible,Isaac Asimov,Non-Fiction,1
1575,Asimov's Guide to Shakespeare,Isaac Asimov,Non-Fiction,1
1576,Asimov's Chronology of Science and Discovery,Isaac Asimov,Non-Fiction,1
1577,Asimov's Chronology of the World,Isaac Asimov,Non-Fiction,1
1578,Asimov's New Guide to Science,Isaac Asimov,Non-Fiction,1
1579,The Intelligent Man's Guide to Science,Isaac Asimov,Non-Fiction,1
1580,Understanding Physics,Isaac Asimov,Non-Fiction,1
1581,The Universe,Isaac Asimov,Non-Fiction,1
1582,The Human Body,Isaac Asimov,Non-Fiction,1
1583,The Human Brain,Isaac Asimov,Non-Fiction,1
1584,The Chemicals of Life,Isaac Asimov,Non-Fiction,1
1585,A Short History of Biology,Isaac Asimov,Non-Fiction,1
1586,A Short History of Chemistry,Isaac Asimov,Non-Fiction,1
1587,Life and Energy,Isaac Asimov,Non-Fiction,1
1588,The Genetic Code,Isaac Asimov,Non-Fiction,1
1589,The Neutrino,Isaac Asimov,Non-Fiction,1
1590,The Noble Gases,Isaac Asimov,Non-Fiction,1
1591,Photosynthesis,Isaac Asimov,Non-Fiction,1
1592,The World of Carbon,Isaac Asimov,Non-Fiction,1
1593,The World of Nitrogen,Isaac Asimov,Non-Fiction,1
1594,Atoms,Isaac Asimov,Non-Fiction,1
1595,Inside the Atom,Isaac Asimov,Non-Fiction,1
1596,Building Blocks of the Universe,Isaac Asimov,Non-Fiction,1
1597,The Clock We Live On,Isaac Asimov,Non-Fiction,1
1598,How Did We Find Out About...? series,Isaac Asimov,Non-Fiction,1
1599,Isaac Asimov's Book of Facts,Isaac Asimov,Non-Fiction,1
1600,Isaac Asimov's Treasury of Humor,Isaac Asimov,Non-Fiction,1
1601,In Memory Yet Green,Isaac Asimov,Autobiography,1
1602,In Joy Still Felt,Isaac Asimov,Autobiography,1
1603,I. Asimov: A Memoir,Isaac Asimov,Autobiography,1
1604,It's Been a Good Life,Isaac Asimov,Autobiography,1
1605,The Complete Works of Isaac Asimov,Isaac Asimov,Various,1
1606,Isaac Asimov: A Life of the Grand Master of Science Fiction,Michael White,Biography,1
1607,The Last Interview and Other Conversations,Isaac Asimov,Interviews,1
1608,Dune,Frank Herbert,Science Fiction,1
1609,Dune Messiah,Frank Herbert,Science Fiction,1
1610,Children of Dune,Frank Herbert,Science Fiction,1
1611,God Emperor of Dune,Frank Herbert,Science Fiction,1
1612,Heretics of Dune,Frank Herbert,Science Fiction,1
1613,Chapterhouse: Dune,Frank Herbert,Science Fiction,1
1614,The Road to Dune,Frank Herbert,Science Fiction,1
1615,Man of Two Worlds,Frank Herbert,Science Fiction,1
1616,The Santaroga Barrier,Frank Herbert,Science Fiction,1
1617,Soul Catcher,Frank Herbert,Fiction,1
1618,The White Plague,Frank Herbert,Science Fiction,1
1619,The Dragon in the Sea,Frank Herbert,Science Fiction,1
1620,Hellstrom's Hive,Frank Herbert,Science Fiction,1
1621,The Eyes of Heisenberg,Frank Herbert,Science Fiction,1
1622,The Godmakers,Frank Herbert,Science Fiction,1
1623,Destination: Void,Frank Herbert,Science Fiction,1
1624,The Jesus Incident,Frank Herbert & Bill Ransom,Science Fiction,1
1625,The Lazarus Effect,Frank Herbert & Bill Ransom,Science Fiction,1
1626,The Ascension Factor,Frank Herbert & Bill Ransom,Science Fiction,1
1627,Direct Descent,Frank Herbert,Science Fiction,1
1628,The Dosadi Experiment,Frank Herbert,Science Fiction,1
1629,Whipping Star,Frank Herbert,Science Fiction,1
1630,The Green Brain,Frank Herbert,Science Fiction,1
1631,The Complete Works of Frank Herbert,Frank Herbert,Various,1
1632,Dreamer of Dune: The Biography of Frank Herbert,Brian Herbert,Biography,1
1633,The Last Interview and Other Conversations,Frank Herbert,Interviews,1
1634,The Martian,Andy Weir,Science Fiction,1
1635,Project Hail Mary,Andy Weir,Science Fiction,1
1636,Artemis,Andy Weir,Science Fiction,1
1637,The Egg,Andy Weir,Short Story,1
1638,Randomize,Andy Weir,Short Story,1
1639,Ready Player One,Ernest Cline,Science Fiction,1
1640,Ready Player Two,Ernest Cline,Science Fiction,1
1641,Armada,Ernest Cline,Science Fiction,1
1642,Turtles All the Way Down,John Green,Young Adult Fiction,1
1643,The Fault in Our Stars,John Green,Young Adult Fiction,1
1644,Looking for Alaska,John Green,Young Adult Fiction,1
1645,Paper Towns,John Green,Young Adult Fiction,1
1646,An Abundance of Katherines,John Green,Young Adult Fiction,1
1647,Will Grayson Will Grayson,John Green & David Levithan,Young Adult Fiction,1
1648,Let It Snow,John Green Maureen Johnson & Lauren Myracle,Young Adult Fiction,1
1649,The Anthropocene Reviewed,John Green,Non-Fiction,1
1650,The Silent Patient,Alex Michaelides,Psychological Thriller,1
1651,The Maidens,Alex Michaelides,Psychological Thriller,1
1652,Gone Girl,Gillian Flynn,Psychological Thriller,1
1653,Sharp Objects,Gillian Flynn,Psychological Thriller,1
1654,Dark Places,Gillian Flynn,Psychological Thriller,1
1655,The Grownup,Gillian Flynn,Short Story,1
1656,The Girl on the Train,Paula Hawkins,Psychological Thriller,1
1657,Into the Water,Paula Hawkins,Psychological Thriller,1
1658,A Slow Fire Burning,Paula Hawkins,Psychological Thriller,1
1659,The Woman in the Window,A.J. Finn,Psychological Thriller,1
1660,The Kind Worth Killing,Peter Swanson,Psychological Thriller,1
1661,All the Missing Girls,Megan Miranda,Psychological Thriller,1
1662,The Last Mrs. Parrish,Liv Constantine,Psychological Thriller,1
1663,Sometimes I Lie,Alice Feeney,Psychological Thriller,1
1664,Behind Closed Doors,B.A. Paris,Psychological Thriller,1
1665,The Woman in Cabin 10,Ruth Ware,Psychological Thriller,1
1666,The Good Daughter,Karin Slaughter,Psychological Thriller,1
1667,The Wife Between Us,Greer Hendricks & Sarah Pekkanen,Psychological Thriller,1
1668,The Marriage Lie,Kimberly Belle,Psychological Thriller,1
1669,Before I Go to Sleep,S.J. Watson,Psychological Thriller,1
1670,I Let You Go,Clare Mackintosh,Psychological Thriller,1
1671,The Couple Next Door,Shari Lapena,Psychological Thriller,1
1672,Final Girls,Riley Sager,Psychological Thriller,1
1673,The Good Girl,Mary Kubica,Psychological Thriller,1
1674,Big Little Lies,Liane Moriarty,Mystery,1
1675,The Husband's Secret,Liane Moriarty,Mystery,1
1676,Nine Perfect Strangers,Liane Moriarty,Mystery,1
1677,What Alice Forgot,Liane Moriarty,Fiction,1
1678,Truly Madly Guilty,Liane Moriarty,Fiction,1
1679,The Last Anniversary,Liane Moriarty,Fiction,1
1680,Three Wishes,Liane Moriarty,Fiction,1
1681,The Hypnotist's Love Story,Liane Moriarty,Fiction,1
1682,Apples Never Fall,Liane Moriarty,Fiction,1
1683,The Light We Lost,Jill Santopolo,Romance,1
1684,More Than Words,Jill Santopolo,Romance,1
1685,Everything After,Jill Santopolo,Romance,1
1686,The Summer I Turned Pretty,Jenny Han,Young Adult Romance,1
1687,It's Not Summer Without You,Jenny Han,Young Adult Romance,1
1688,We'll Always Have Summer,Jenny Han,Young Adult Romance,1
1689,To All the Boys I've Loved Before,Jenny Han,Young Adult Romance,1
1690,P.S. I Still Love You,Jenny Han,Young Adult Romance,1
1691,Always and Forever Lara Jean,Jenny Han,Young Adult Romance,1
1692,The Hunger Games,Suzanne Collins,Young Adult Dystopian,1
1693,Catching Fire,Suzanne Collins,Young Adult Dystopian,1
1694,Mockingjay,Suzanne Collins,Young Adult Dystopian,1
1695,The Ballad of Songbirds and Snakes,Suzanne Collins,Young Adult Dystopian,1
1696,Gregor the Overlander,Suzanne Collins,Middle Grade Fiction,1
1697,Gregor and the Prophecy of Bane,Suzanne Collins,Middle Grade Fiction,1
1698,Gregor and the Curse of the Warmbloods,Suzanne Collins,Middle Grade Fiction,1
1699,Gregor and the Marks of Secret,Suzanne Collins,Middle Grade Fiction,1
1700,Gregor and the Code of Claw,Suzanne Collins,Middle Grade Fiction,1
1701,Divergent,Veronica Roth,Young Adult Dystopian,1
1702,Insurgent,Veronica Roth,Young Adult Dystopian,1
1703,Allegiant,Veronica Roth,Young Adult Dystopian,1
1704,Four: A Divergent Collection,Veronica Roth,Young Adult Dystopian,1
1705,Carve the Mark,Veronica Roth,Young Adult Science Fiction,1
1706,The Fates Divide,Veronica Roth,Young Adult Science Fiction,1
1707,Chosen Ones,Veronica Roth,Fantasy,1
1708,The Maze Runner,James Dashner,Young Adult Dystopian,1
1709,The Scorch Trials,James Dashner,Young Adult Dystopian,1
1710,The Death Cure,James Dashner,Young Adult Dystopian,1
1711,The Kill Order,James Dashner,Young Adult Dystopian,1
1712,The Fever Code,James Dashner,Young Adult Dystopian,1
1713,The Eye of Minds,James Dashner,Young Adult Science Fiction,1
1714,The Rule of Thoughts,James Dashner,Young Adult Science Fiction,1
1715,The Game of Lives,James Dashner,Young Adult Science Fiction,1
1716,The 13th Reality series,James Dashner,Young Adult Fantasy,1
1717,Twilight,Stephenie Meyer,Young Adult Fantasy,1
1718,New Moon,Stephenie Meyer,Young Adult Fantasy,1
1719,Eclipse,Stephenie Meyer,Young Adult Fantasy,1
1720,Breaking Dawn,Stephenie Meyer,Young Adult Fantasy,1
1721,Midnight Sun,Stephenie Meyer,Young Adult Fantasy,1
1722,The Short Second Life of Bree Tanner,Stephenie Meyer,Young Adult Fantasy,1
1723,The Host,Stephenie Meyer,Science Fiction,1
1724,The Chemist,Stephenie Meyer,Thriller,1
1725,Life and Death: Twilight Reimagined,Stephenie Meyer,Young Adult Fantasy,1
1726,The Giver,Lois Lowry,Young Adult Dystopian,1
1727,Gathering Blue,Lois Lowry,Young Adult Dystopian,1
1728,Messenger,Lois Lowry,Young Adult Dystopian,1
1729,Son,Lois Lowry,Young Adult Dystopian,1
1730,Number the Stars,Lois Lowry,Children's Historical Fiction,1
1731,A Summer to Die,Lois Lowry,Young Adult Fiction,1
1732,Anastasia Krupnik series,Lois Lowry,Children's Fiction,1
1733,Gooney Bird Greene series,Lois Lowry,Children's Fiction,1
1734,Looking Back: A Book of Memories,Lois Lowry,Memoir,1
1735,Autobiography of Red,Anne Carson,Poetry,1
1736,Red Doc>,Anne Carson,Poetry,1
1737,Glass Irony and God,Anne Carson,Poetry,1
1738,Plainwater,Anne Carson,Poetry,1
1739,Men in the Off Hours,Anne Carson,Poetry,1
1740,The Beauty of the Husband,Anne Carson,Poetry,1
1741,Decreation,Anne Carson,Poetry,1
1742,Nox,Anne Carson,Poetry,1
1743,Antigonick,Anne Carson,Poetry,1
1744,Float,Anne Carson,Poetry,1
1745,Eros the Bittersweet,Anne Carson,Poetry,1
1746,If Not Winter: Fragments of Sappho,Anne Carson,Poetry,1
1747,Grief Lessons: Four Plays by Euripides,Anne Carson,Drama,1
1748,An Oresteia,Anne Carson,Drama,1
1749,The Albertine Workout,Anne Carson,Poetry,1
1750,Short Talks,Anne Carson,Poetry,1
1751,Economy of the Unlost,Anne Carson,Non-Fiction,1
1752,Norma Jeane Baker of Troy,Anne Carson,Drama,1
1753,The Fall of Rome: A Traveller's Guide,Anne Carson,Poetry,1
1754,The Complete Works of Anne Carson,Anne Carson,Various,1
1755,The Last Interview and Other Conversations,Anne Carson,Interviews,1
1756,Ariel,Sylvia Plath,Poetry,1
1757,The Bell Jar,Sylvia Plath,Fiction,1
1758,The Colossus and Other Poems,Sylvia Plath,Poetry,1
1759,Crossing the Water,Sylvia Plath,Poetry,1
1760,Winter Trees,Sylvia Plath,Poetry,1
1761,Letters Home,Sylvia Plath,Letters,1
1762,Johnny Panic and the Bible of Dreams,Sylvia Plath,Short Stories,1
1763,The Journals of Sylvia Plath,Sylvia Plath,Journals,1
1764,The Collected Poems of Sylvia Plath,Sylvia Plath,Poetry,1
1765,The Unabridged Journals of Sylvia Plath,Sylvia Plath,Journals,1
1766,The Letters of Sylvia Plath,Sylvia Plath,Letters,1
1767,Sylvia Plath: Drawings,Sylvia Plath,Art,1
1768,The It-Doesn't-Matter Suit,Sylvia Plath,Children's Literature,1
1769,The Bed Book,Sylvia Plath,Children's Literature,1
1770,Sylvia Plath: A Biography,Linda Wagner-Martin,Biography,1
1771,The Last Interview and Other Conversations,Sylvia Plath,Interviews,1
1772,The Complete Works of Sylvia Plath,Sylvia Plath,Various,1
1773,Howl and Other Poems,Allen Ginsberg,Poetry,1
1774,Kaddish and Other Poems,Allen Ginsberg,Poetry,1
1775,Reality Sandwiches,Allen Ginsberg,Poetry,1
1776,Planet News,Allen Ginsberg,Poetry,1
1777,The Fall of America,Allen Ginsberg,Poetry,1
1778,Mind Breaths,Allen Ginsberg,Poetry,1
1779,Plutonian Ode,Allen Ginsberg,Poetry,1
1780,White Shroud,Allen Ginsberg,Poetry,1
1781,Cosmopolitan Greetings,Allen Ginsberg,Poetry,1
1782,Death & Fame: Last Poems 1993-1997,Allen Ginsberg,Poetry,1
1783,Collected Poems 1947-1997,Allen Ginsberg,Poetry,1
1784,Journals: Early Fifties Early Sixties,Allen Ginsberg,Journals,1
1785,Deliberate Prose: Selected Essays 1952-1995,Allen Ginsberg,Essays,1
1786,Indian Journals,Allen Ginsberg,Journals,1
1787,The Yage Letters,Allen Ginsberg & William S. Burroughs,Letters,1
1788,Composed on the Tongue,Allen Ginsberg,Essays,1
1789,As Ever: The Collected Correspondence of Allen Ginsberg and Neal Cassady,Allen Ginsberg & Neal Cassady,Letters,1
1790,The Selected Letters of Allen Ginsberg and Gary Snyder,Allen Ginsberg & Gary Snyder,Letters,1
1791,The Complete Works of Allen Ginsberg,Allen Ginsberg,Various,1
1792,Allen Ginsberg: A Biography,Barry Miles,Biography,1
1793,The Last Interview and Other Conversations,Allen Ginsberg,Interviews,1
1794,On the Road,Jack Kerouac,Fiction,1
1795,The Dharma Bums,Jack Kerouac,Fiction,1
1796,Big Sur,Jack Kerouac,Fiction,1
1797,Desolation Angels,Jack Kerouac,Fiction,1
1798,The Subterraneans,Jack Kerouac,Fiction,1
1799,Visions of Cody,Jack Kerouac,Fiction,1
1800,Doctor Sax,Jack Kerouac,Fiction,1
1801,Lonesome Traveler,Jack Kerouac,Non-Fiction,1
1802,Visions of Gerard,Jack Kerouac,Fiction,1
1803,Tristessa,Jack Kerouac,Fiction,1
1804,Mexico City Blues,Jack Kerouac,Poetry,1
1805,Maggie Cassidy,Jack Kerouac,Fiction,1
1806,The Town and the City,Jack Kerouac,Fiction,1
1807,Vanity of Duluoz,Jack Kerouac,Fiction,1
1808,Satori in Paris,Jack Kerouac,Fiction,1
1809,Pic,Jack Kerouac,Fiction,1
1810,Book of Dreams,Jack Kerouac,Non-Fiction,1
1811,Wake Up: A Life of the Buddha,Jack Kerouac,Non-Fiction,1
1812,Some of the Dharma,Jack Kerouac,Non-Fiction,1
1813,Good Blonde & Others,Jack Kerouac,Essays,1
1814,Scattered Poems,Jack Kerouac,Poetry,1
1815,Heaven and Other Poems,Jack Kerouac,Poetry,1
1816,Pomes All Sizes,Jack Kerouac,Poetry,1
1817,Book of Haikus,Jack Kerouac,Poetry,1
1818,The Scripture of the Golden Eternity,Jack Kerouac,Poetry,1
1819,Some of the Dharma,Jack Kerouac,Non-Fiction,1
1820,Old Angel Midnight,Jack Kerouac,Fiction,1
1821,Pull My Daisy,Jack Kerouac,Screenplay,1
1822,The Sea Is My Brother,Jack Kerouac,Fiction,1
1823,The Haunted Life,Jack Kerouac,Fiction,1
1824,And the Hippos Were Boiled in Their Tanks,Jack Kerouac & William S. Burroughs,Fiction,1
1825,Selected Letters: 1940-1956,Jack Kerouac,Letters,1
1826,Selected Letters: 1957-1969,Jack Kerouac,Letters,1
1827,Windblown World: The Journals of Jack Kerouac 1947-1954,Jack Kerouac,Journals,1
1828,The Portable Jack Kerouac,Jack Kerouac,Various,1
1829,The Complete Works of Jack Kerouac,Jack Kerouac,Various,1
1830,Jack Kerouac: A Biography,Tom Clark,Biography,1
1831,The Last Interview and Other Conversations,Jack Kerouac,Interviews,1
1832,Naked Lunch,William S. Burroughs,Fiction,1
1833,Junkie,William S. Burroughs,Fiction,1
1834,Queer,William S. Burroughs,Fiction,1
1835,The Soft Machine,William S. Burroughs,Fiction,1
1836,The Ticket That Exploded,William S. Burroughs,Fiction,1
1837,Nova Express,William S. Burroughs,Fiction,1
1838,The Wild Boys,William S. Burroughs,Fiction,1
1839,Port of Saints,William S. Burroughs,Fiction,1
1840,Cities of the Red Night,William S. Burroughs,Fiction,1
1841,The Place of Dead Roads,William S. Burroughs,Fiction,1
1842,The Western Lands,William S. Burroughs,Fiction,1
1843,Interzone,William S. Burroughs,Fiction,1
1844,The Adding Machine,William S. Burroughs,Essays,1
1845,The Job,William S. Burroughs,Interviews,1
1846,The Third Mind,William S. Burroughs & Brion Gysin,Non-Fiction,1
1847,The Yage Letters,William S. Burroughs & Allen Ginsberg,Letters,1
1848,Exterminator!,William S. Burroughs,Fiction,1
1849,The Last Words of Dutch Schultz,William S. Burroughs,Fiction,1
1850,Ghost of Chance,William S. Burroughs,Fiction,1
1851,My Education: A Book of Dreams,William S. Burroughs,Non-Fiction,1
1852,The Burroughs File,William S. Burroughs,Various,1
1853,Word Virus: The William S. Burroughs Reader,William S. Burroughs,Various,1
1854,Last Words: The Final Journals of William S. Burroughs,William S. Burroughs,Journals,1
1855,Roosevelt After Inauguration,William S. Burroughs,Fiction,1
1856,Letters to Allen Ginsberg 1953-1957,William S. Burroughs,Letters,1
1857,The Letters of William S. Burroughs: 1945-1959,William S. Burroughs,Letters,1
1858,Everything Lost: The Latin American Notebook of William S. Burroughs,William S. Burroughs,Journals,1
1859,And the Hippos Were Boiled in Their Tanks,William S. Burroughs & Jack Kerouac,Fiction,1
1860,The Complete Works of William S. Burroughs,William S. Burroughs,Various,1
1861,Literary Outlaw: The Life and Times of William S. Burroughs,Ted Morgan,Biography,1
1862,The Last Interview and Other Conversations,William S. Burroughs,Interviews,1
1863,The Bell Jar,Sylvia Plath,Fiction,1
1864,Ariel,Sylvia Plath,Poetry,1
1865,The Colossus and Other Poems,Sylvia Plath,Poetry,1
1866,Crossing the Water,Sylvia Plath,Poetry,1
1867,Winter Trees,Sylvia Plath,Poetry,1
1868,Johnny Panic and the Bible of Dreams,Sylvia Plath,Short Stories,1
1869,Letters Home,Sylvia Plath,Letters,1
1870,The Collected Poems,Sylvia Plath,Poetry,1
1871,The Journals of Sylvia Plath,Sylvia Plath,Journals,1
1872,The Unabridged Journals of Sylvia Plath,Sylvia Plath,Journals,1
1873,The Letters of Sylvia Plath,Sylvia Plath,Letters,1
1874,The Bed Book,Sylvia Plath,Children's Literature,1
1875,The It-Doesn't-Matter Suit,Sylvia Plath,Children's Literature,1
1876,Mrs Cherry's Kitchen,Sylvia Plath,Children's Literature,1
1877,Sylvia Plath: Drawings,Sylvia Plath,Art,1
1878,The Complete Works of Sylvia Plath,Sylvia Plath,Various,1
1879,Sylvia Plath: A Biography,Linda Wagner-Martin,Biography,1
1880,The Last Interview and Other Conversations,Sylvia Plath,Interviews,1
1881,Confessions of a Mask,Yukio Mishima,Fiction,1
1882,The Temple of the Golden Pavilion,Yukio Mishima,Fiction,1
1883,The Sailor Who Fell from Grace with the Sea,Yukio Mishima,Fiction,1
1884,Spring Snow,Yukio Mishima,Fiction,1
1885,Runaway Horses,Yukio Mishima,Fiction,1
1886,The Temple of Dawn,Yukio Mishima,Fiction,1
1887,The Decay of the Angel,Yukio Mishima,Fiction,1
1888,The Sound of Waves,Yukio Mishima,Fiction,1
1889,After the Banquet,Yukio Mishima,Fiction,1
1890,Thirst for Love,Yukio Mishima,Fiction,1
1891,Forbidden Colors,Yukio Mishima,Fiction,1
1892,Death in Midsummer and Other Stories,Yukio Mishima,Short Stories,1
1893,Acts of Worship,Yukio Mishima,Short Stories,1
1894,The Frolic of the Beasts,Yukio Mishima,Fiction,1
1895,Life for Sale,Yukio Mishima,Fiction,1
1896,Star,Yukio Mishima,Fiction,1
1897,Five Modern Nō Plays,Yukio Mishima,Drama,1
1898,My Friend Hitler and Other Plays,Yukio Mishima,Drama,1
1899,Madame de Sade,Yukio Mishima,Drama,1
1900,Sun and Steel,Yukio Mishima,Autobiography,1
1901,The Way of the Samurai,Yukio Mishima,Non-Fiction,1
1902,The Complete Works of Yukio Mishima,Yukio Mishima,Various,1
